comment_id,post_id,timestamp,date,category,issue,opinion,group,num_reactions,reactions_like,reactions_love,reactions_haha,reactions_wow,reactions_sad,reactions_angry,link,text,comment_summary,post_text,post_summary
3380040108866757,3380030222201079,2026-07-29T18:24:35+00:00,2026-07-29,Cultural issues,Cemetery Access Rules,Credibility attacks on questioners,Walsall Asian Community News & Views,10,6,0,4,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3380030222201079?comment_id=3380040108866757,"Well for you it doesn’t matter anyway, you were with your girlfriend and not your wife. It’s like going to the takeaway drunk and asking if they sell halal.","Attacks the original poster's credibility by pointing out they were with their girlfriend rather than a wife, implying they lack standing to ask about Islamic religious rules. Uses a sarcastic analogy suggesting the poster's question is as nonsensical as a drunk person asking about halal food at a takeaway.","Salam everyone, Whats the rules on women going to the cemetery? I was with my girlfriend today at the cemetery, and a Muslim brother came up to us and said women are not allowed. I've checked Walsall Council's Bereavement services website, but I can't find any information on this","The discussion examines the tension between secular UK legal rights and diverse Islamic interpretations regarding women's access to cemeteries, particularly during burials."
3380048128865955,3380030222201079,2026-07-29T18:35:00+00:00,2026-07-29,Cultural issues,Cemetery Access Rules,UK law supersedes religious restrictions,Walsall Asian Community News & Views,0,0,0,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3380030222201079?comment_id=3380048128865955,"I’m sure you could have searched on Google. Regardless, we live in a country where such segregation would not be legal.","Suggests the original poster should have used Google to find the answer themselves. Asserts that gender-based segregation in cemeteries would be illegal under UK law, implying that any such restriction cannot be enforced regardless of religious interpretation.","Salam everyone, Whats the rules on women going to the cemetery? I was with my girlfriend today at the cemetery, and a Muslim brother came up to us and said women are not allowed. I've checked Walsall Council's Bereavement services website, but I can't find any information on this","The discussion examines the tension between secular UK legal rights and diverse Islamic interpretations regarding women's access to cemeteries, particularly during burials."
3380049485532486,3380030222201079,2026-07-29T18:36:32+00:00,2026-07-29,Cultural issues,Cemetery Access Rules,Islamic rules permit women's cemetery visits,Walsall Asian Community News & Views,6,5,1,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3380030222201079?comment_id=3380049485532486,"Women are permitted to visit the cemetery. The only time they are generally advised to keep some distance is during the actual burial, particularly when the body is being lowered into the grave. This is often a highly emotional and hectic moment, and it’s important that the process is carried out calmly and with focus. Even among men, many close family members choose not to lower the body themselves, instead leaving it to members of the community, as the grief and emotions at that moment can be overwhelming.","Clarifies that women are permitted to visit cemeteries according to Islamic practice, and explains that the traditional advice for women to maintain distance applies specifically during the burial ceremony itself due to the emotional intensity and need for calm focus during body lowering, not as a blanket prohibition. Notes that even men often delegate this task to community members due to overwhelming grief.","Salam everyone, Whats the rules on women going to the cemetery? I was with my girlfriend today at the cemetery, and a Muslim brother came up to us and said women are not allowed. I've checked Walsall Council's Bereavement services website, but I can't find any information on this","The discussion examines the tension between secular UK legal rights and diverse Islamic interpretations regarding women's access to cemeteries, particularly during burials."
3380171055520329,3380030222201079,2026-07-29T21:10:27+00:00,2026-07-29,Cultural issues,Cemetery Access Rules,UK law supersedes religious restrictions,Walsall Asian Community News & Views,1,1,0,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3380030222201079?comment_id=3380171055520329,"Wa Alaikum as Salam To answer your question the context of the question needs to be understood. If you are asking in regards to a religious ruling from an Islamic perspective then, you would need to seek a site that caters for such questions. In the religion of Islam many say yes women are allowed, and others will say they’re not allowed based upon their interpretation of religion. So if you want to know in that context I would advise you to search out Islamic sites to answer your question. If you’re generally asking without any religious connotations, then in this country you see women and men visiting cemeteries there is no restriction based on a gender to visit a cemetery in the UK.","Distinguishes between religious and legal perspectives on women visiting cemeteries, suggesting that Islamic interpretations vary and recommending Islamic sites for religious rulings, while clarifying that UK law imposes no gender-based restrictions on cemetery access. Implies the Muslim brother's claim reflects one particular religious interpretation rather than a universal rule.","Salam everyone, Whats the rules on women going to the cemetery? I was with my girlfriend today at the cemetery, and a Muslim brother came up to us and said women are not allowed. I've checked Walsall Council's Bereavement services website, but I can't find any information on this","The discussion examines the tension between secular UK legal rights and diverse Islamic interpretations regarding women's access to cemeteries, particularly during burials."
3380208382183263,3380030222201079,2026-07-29T22:11:03+00:00,2026-07-29,Cultural issues,Cemetery Access Rules,UK law supersedes religious restrictions,Walsall Asian Community News & Views,0,0,0,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3380030222201079?comment_id=3380208382183263,Within the UK you're legally allowed to go at any point in time when the cemetery is open. Hope that helps ✌️,"Asserts that UK law permits women to visit cemeteries at any time during opening hours, implying that the religious restriction mentioned by the Muslim brother in the post lacks legal basis in the UK context.","Salam everyone, Whats the rules on women going to the cemetery? I was with my girlfriend today at the cemetery, and a Muslim brother came up to us and said women are not allowed. I've checked Walsall Council's Bereavement services website, but I can't find any information on this","The discussion examines the tension between secular UK legal rights and diverse Islamic interpretations regarding women's access to cemeteries, particularly during burials."
3380234638847304,3380030222201079,2026-07-29T22:54:52+00:00,2026-07-29,Cultural issues,Cemetery Access Rules,Religious restrictions are incorrect innovations,Walsall Asian Community News & Views,1,1,0,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3380030222201079?comment_id=3380234638847304,Should asked him for the hadith and sunnah. Your both allowed. Only tome the woman is not to show is at burial but she can watch from distance. What he said is innovation akh. Drop me a dm if u need anything else,"Argues that the brother's claim that women cannot attend cemeteries is an incorrect religious innovation (bid'ah), and that Islamic sources (hadith and sunnah) actually permit women's attendance, with the only restriction being that women should not be present at the actual burial but may observe from a distance. Offers further assistance via direct message.","Salam everyone, Whats the rules on women going to the cemetery? I was with my girlfriend today at the cemetery, and a Muslim brother came up to us and said women are not allowed. I've checked Walsall Council's Bereavement services website, but I can't find any information on this","The discussion examines the tension between secular UK legal rights and diverse Islamic interpretations regarding women's access to cemeteries, particularly during burials."
3380594668811301,3380030222201079,2026-07-30T07:29:07+00:00,2026-07-30,Cultural issues,Cemetery Access Rules,UK law supersedes religious restrictions,Walsall Asian Community News & Views,0,0,0,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3380030222201079?comment_id=3380594668811301,It’s the Uk so Women can go to a cemetery at anytime. No restrictions at all. We don’t segregate men and women - both equal. Hope this helps.,"Asserts that UK law permits women unrestricted cemetery access with no gender segregation, implying that the Muslim brother's claim of restrictions contradicts UK legal equality principles. The commenter frames this as factual clarification while subtly positioning secular UK law against the religious interpretation raised in the original post.","Salam everyone, Whats the rules on women going to the cemetery? I was with my girlfriend today at the cemetery, and a Muslim brother came up to us and said women are not allowed. I've checked Walsall Council's Bereavement services website, but I can't find any information on this","The discussion examines the tension between secular UK legal rights and diverse Islamic interpretations regarding women's access to cemeteries, particularly during burials."
3382499928620775,3381883778682390,2026-08-01T01:20:15+00:00,2026-08-01,Cultural issues,Religious Gender Norms,Public expression prohibition for non-conforming Muslims,Walsall Asian Community News & Views,0,0,0,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3381883778682390?comment_id=3382499928620775,This message for the kusr Hameed,"Directs a message to a user named Hameed, likely in reference to the post's criticism of gender non-conformity and public expression of non-heteronormative identities within Muslim communities. The comment appears to be either endorsing the post's stance or calling out a specific individual perceived as embodying the behaviors being condemned.","Ibn Abbas reported: The Prophet, peace and blessings be upon him, cursed men who imitate women and women who imitate men. Source: Ṣaḥīḥ al-Bukhārī 6834 Grade: Sahih (authentic) according to Al-Bukhari عَنْ ابْنِ عَبَّاسٍ قَالَ لَعَنَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ الْمُخَنَّثِينَ مِنْ الرِّجَالِ وَالْمُتَرَجِّلَاتِ مِنْ النِّسَاءِ 6834 صحيح البخاري كتاب الحدود باب نفي أهل المعاصي والمخنثين There are certain people who are trying to promote their way of life within Muslim Communities. There is an idea being spread by some individuals from a particular community that it is perfectly fine to broadcast one's sexuality, as long as they do not act upon sodomy. This is totally incorrect. If a man possesses unnatural feelings, it is not only Haram and cursed for him to do the act, but also to broadcast his feelings or way of life on public domains. Such a person must keep his feelings and emotions to himself. A man who imitates women especially publicly, is cursed by the Prophet صلى الله عليه وسلم as can be seen in the narrated Hadith. Those men posing to be like women on public domains should take heed and fear Allah. They should abandon social media and work on rectifying themselves. Only come on social media when you can control yourself. It is these kind of people who can not keep themselves to themselves, that are destroying the image of the Muslim Community. May Allah guide them and protect us from their Fasād. .","The discourse centres on the religious condemnation of gender non-conformity and the public expression of non-heteronormative identities, asserting that such behaviours categorise individuals as a moral threat to the integrity of the Muslim community."
3386312858239482,3386288841575217,2026-08-04T14:53:22+00:00,2026-08-04,Cultural issues,Cemetery Access Rules,,Walsall Asian Community News & Views,1,1,0,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3386288841575217?comment_id=3386312858239482,What cemetery I take pictures of my son's grave x,"Asks which cemetery the original poster visited, apparently seeking to take photographs of their own son's grave. The comment appears to misunderstand or disregard the original post's discussion about photography restrictions and cultural sensitivities in cemeteries.","Hi all, I went to a cemetery in Walsall today and was taking photographs to show family who can't travel and was approached by some Muslim brothers that it was unacceptable as I'd be capturing the graves of their family members they then asked me to delete them. I did delete the photographs to diffuse the situation, but I took some more later. Does anyone know if this is illegal or not or did they have any right do so?",The discussion centres on the legal and ethical tensions between an individual's right to photograph in a public cemetery and the cultural or religious sensitivities of bereaved families regarding privacy and respect.
3386343068236461,3386288841575217,2026-08-04T15:26:32+00:00,2026-08-04,Cultural issues,Cemetery Access Rules,Respect should guide cemetery behavior,Walsall Asian Community News & Views,5,5,0,0,0,0,0,https://www.facebook.com/groups/1149747311896059/posts/3386288841575217?comment_id=3386343068236461,"I dont think it's a matter of legality but respecting the graves of others. If they've raised an issue, honour what they've asked and if you do take photos, ensure other graves aren't in the shot.","Argues that the issue is fundamentally about respect rather than legality, suggesting the photographer should honor the Muslim families' request and avoid photographing other graves. Implies the photographer acted disrespectfully by taking additional photos after being asked to delete them.","Hi all, I went to a cemetery in Walsall today and was taking photographs to show family who can't travel and was approached by some Muslim brothers that it was unacceptable as I'd be capturing the graves of their family members they then asked me to delete them. I did delete the photographs to diffuse the situation, but I took some more later. Does anyone know if this is illegal or not or did they have any right do so?",The discussion centres on the legal and ethical tensions between an individual's right to photograph in a public cemetery and the cultural or religious sensitivities of bereaved families regarding privacy and respect.
