comment_id,post_id,timestamp,date,category,issue,opinion,group,num_reactions,reactions_like,reactions_love,reactions_haha,reactions_wow,reactions_sad,reactions_angry,link,text,comment_summary,post_text,post_summary
2228249451050316,2228205987721329,2026-08-04T12:57:43+00:00,2026-08-04,Transport,Bus Route Extensions,Praise for successful advocacy campaigns,Bloxwich Community Group,0,0,0,0,0,0,0,https://www.facebook.com/groups/846204072588201/posts/2228205987721329?comment_id=2228249451050316,You done an good job 👏,Expresses approval and praise for Pete Smith's campaign efforts to secure the bus route extension for the Goscote Lodge estate. The commenter uses a celebratory tone with an applause emoji to acknowledge what they view as successful advocacy work.,"UPDATE on 6/8/26. What is being proposed is that Walsall Community Transport (a Charity) with its small buses usually about 15 seats or so, cover parts of this Estate with its (not too frequent) 25 bus. There are elderly and disabled residents on this Estate, many at the far end where a walk to the main road for a bus, is a ""walk too far"", and where they do not have private transport. Residents on the Estate can rest assured that they will not see WEST MID DOUBLE DECKER BUSES UP AND DOWN GOSCOTE LODGE CRESCENT EVERY 10 MINUTES.... which apparently some misguidedly fear. * WCT see https://walsallct.org.uk/ Bus route extension from 28th September 2026 to assist residents with public transport in Goscote Lodge Crescent, , Bluebell Crescent, Buttercup Crescent, Rosehip Crescent, Juniper Grove, Hazel Drive, Honeysuckle Way, Campion Drive, Ramsons Way... GOOD NEWS FOR GOSCOTE LODGE area new Estate residents. former Councillor Pete Smith's campaign with local residents has been listened to by Transport West Midlands. There will be an extended new bus route from 28th September 2026 to assist residents living on the newly built Estate on/around Goscote Lodge Crescent. Pete Smith says: Back in April, when then a Councillor for the area, local residents asked me to campaign for a bus service to reach parts of the new Estate, where the walk to the nearest bus route (Goscote Lane or even Ross Road/Harden Road) is presently a walk too far. I pointed out to Transport for West Midlands that many new residents living in the new bungalows at the far end of the Estate are elderly and or disabled and particularly need this help. I am pleased to announce that Transport West Midlands has written to me recently and their letter included the following: ""Thank you for your email to Transport for the West Midlands (TfWM) on behalf of residents of the new housing development in the Goscote Lane area of Walsall....... I am pleased to confirm that an agreement has now been reached for Walsall Community Transport's (WCT) Service 25 to be extended to serve the development. It is anticipated that the revised service will commence on Monday 28th September 2026, providing residents with improved services to the local bus network..."" I hope to be informing each of the approximate 400 households about this very shortly, with copies of my original ""case"" that I put to TfWM, their initial response AND the full letter recently received from TfWM, outlining their decision. Best wishes, Pete Smith. former Independent Councillor for the area. Harden Road, Harden, Goscote & Ryecroft ward. pic below Pete Smith in Goscote Lodge Crescent today 04/08/26. UPDATE on 6/8/26. What is being proposed is that Walsall Community Transport (a Charity) with its small buses usually about 15 seats or so, cover parts of this Estate with its (not too frequent) 25 bus. There are elderly and disabled residents on this Estate, many at the far end where a walk to the main road for a bus, is a ""walk too far"", and where they do not have private transport. Residents on the Estate can rest assured that they will not see WEST MID DOUBLE DECKER BUSES UP AND DOWN GOSCOTE LODGE CRESCENT EVERY 10 MINUTES.... which apparently some misguidedly fear. * WCT see https://walsallct.org.uk/ Bus route extension from 28th September 2026 to assist residents with public transport in Goscote Lodge Crescent, , Bluebell Crescent, Buttercup Crescent, Rosehip Crescent, Juniper Grove, Hazel Drive, Honeysuckle Way, Campion Drive, Ramsons Way... GOOD NEWS FOR GOSCOTE LODGE area new Estate residents. former Councillor Pete Smith's campaign with local residents has been listened to by Transport West Midlands. There will be an extended new bus route from 28th September 2026 to assist residents living on the newly built Estate on/around Goscote Lodge Crescent. Pete Smith says: Back in April, when then a Councillor for the area, local residents asked me to campaign for a bus service to reach parts of the new Estate, where the walk to the nearest bus route (Goscote Lane or even Ross Road/Harden Road) is presently a walk too far. I pointed out to Transport for West Midlands that many new residents living in the new bungalows at the far end of the Estate are elderly and or disabled and particularly need this help. I am pleased to announce that Transport West Midlands has written to me recently and their letter included the following: ""Thank you for your email to Transport for the West Midlands (TfWM) on behalf of residents of the new housing development in the Goscote Lane area of Walsall....... I am pleased to confirm that an agreement has now been reached for Walsall Community Transport's (WCT) Service 25 to be extended to serve the development. It is anticipated that the revised service will commence on Monday 28th September 2026, providing residents with improved services to the local bus network..."" I hope to be informing each of the approximate 400 households about this very shortly, with copies of my original ""case"" that I put to TfWM, their initial response AND the full letter recently received from TfWM, outlining their decision. Best wishes, Pete Smith. former Independent Councillor for the area. Harden Road, Harden, Goscote & Ryecroft ward. pic below Pete Smith in Goscote Lodge Crescent today 04/08/26.","The extension of the number 25 minibus service to the Goscote Lodge estate addresses the accessibility needs of elderly and disabled residents, though concerns remain regarding the limited frequency and capacity of the new provision."
2228384487703479,2228205987721329,2026-08-04T15:50:13+00:00,2026-08-04,Transport,Bus Route Extensions,Historical transport accessibility challenges,Bloxwich Community Group,0,0,0,0,0,0,0,https://www.facebook.com/groups/846204072588201/posts/2228205987721329?comment_id=2228384487703479,It’s a shame for those residents I can’t remember a bus service in Goscote Estate the residents would catch the No15 the 49 or the no 30 Circular at the bottom of Goscote Lane and Coalpool Lane and walk to and from home even loaded shopping,"Recalls that Goscote Estate residents previously relied on buses (routes 15, 49, and 30 Circular) accessible from Goscote Lane and Coalpool Lane, requiring them to walk to and from home even while carrying shopping. Implies the new bus service addresses a longstanding accessibility gap for residents who have lacked convenient local transport.","UPDATE on 6/8/26. What is being proposed is that Walsall Community Transport (a Charity) with its small buses usually about 15 seats or so, cover parts of this Estate with its (not too frequent) 25 bus. There are elderly and disabled residents on this Estate, many at the far end where a walk to the main road for a bus, is a ""walk too far"", and where they do not have private transport. Residents on the Estate can rest assured that they will not see WEST MID DOUBLE DECKER BUSES UP AND DOWN GOSCOTE LODGE CRESCENT EVERY 10 MINUTES.... which apparently some misguidedly fear. * WCT see https://walsallct.org.uk/ Bus route extension from 28th September 2026 to assist residents with public transport in Goscote Lodge Crescent, , Bluebell Crescent, Buttercup Crescent, Rosehip Crescent, Juniper Grove, Hazel Drive, Honeysuckle Way, Campion Drive, Ramsons Way... GOOD NEWS FOR GOSCOTE LODGE area new Estate residents. former Councillor Pete Smith's campaign with local residents has been listened to by Transport West Midlands. There will be an extended new bus route from 28th September 2026 to assist residents living on the newly built Estate on/around Goscote Lodge Crescent. Pete Smith says: Back in April, when then a Councillor for the area, local residents asked me to campaign for a bus service to reach parts of the new Estate, where the walk to the nearest bus route (Goscote Lane or even Ross Road/Harden Road) is presently a walk too far. I pointed out to Transport for West Midlands that many new residents living in the new bungalows at the far end of the Estate are elderly and or disabled and particularly need this help. I am pleased to announce that Transport West Midlands has written to me recently and their letter included the following: ""Thank you for your email to Transport for the West Midlands (TfWM) on behalf of residents of the new housing development in the Goscote Lane area of Walsall....... I am pleased to confirm that an agreement has now been reached for Walsall Community Transport's (WCT) Service 25 to be extended to serve the development. It is anticipated that the revised service will commence on Monday 28th September 2026, providing residents with improved services to the local bus network..."" I hope to be informing each of the approximate 400 households about this very shortly, with copies of my original ""case"" that I put to TfWM, their initial response AND the full letter recently received from TfWM, outlining their decision. Best wishes, Pete Smith. former Independent Councillor for the area. Harden Road, Harden, Goscote & Ryecroft ward. pic below Pete Smith in Goscote Lodge Crescent today 04/08/26. UPDATE on 6/8/26. What is being proposed is that Walsall Community Transport (a Charity) with its small buses usually about 15 seats or so, cover parts of this Estate with its (not too frequent) 25 bus. There are elderly and disabled residents on this Estate, many at the far end where a walk to the main road for a bus, is a ""walk too far"", and where they do not have private transport. Residents on the Estate can rest assured that they will not see WEST MID DOUBLE DECKER BUSES UP AND DOWN GOSCOTE LODGE CRESCENT EVERY 10 MINUTES.... which apparently some misguidedly fear. * WCT see https://walsallct.org.uk/ Bus route extension from 28th September 2026 to assist residents with public transport in Goscote Lodge Crescent, , Bluebell Crescent, Buttercup Crescent, Rosehip Crescent, Juniper Grove, Hazel Drive, Honeysuckle Way, Campion Drive, Ramsons Way... GOOD NEWS FOR GOSCOTE LODGE area new Estate residents. former Councillor Pete Smith's campaign with local residents has been listened to by Transport West Midlands. There will be an extended new bus route from 28th September 2026 to assist residents living on the newly built Estate on/around Goscote Lodge Crescent. Pete Smith says: Back in April, when then a Councillor for the area, local residents asked me to campaign for a bus service to reach parts of the new Estate, where the walk to the nearest bus route (Goscote Lane or even Ross Road/Harden Road) is presently a walk too far. I pointed out to Transport for West Midlands that many new residents living in the new bungalows at the far end of the Estate are elderly and or disabled and particularly need this help. I am pleased to announce that Transport West Midlands has written to me recently and their letter included the following: ""Thank you for your email to Transport for the West Midlands (TfWM) on behalf of residents of the new housing development in the Goscote Lane area of Walsall....... I am pleased to confirm that an agreement has now been reached for Walsall Community Transport's (WCT) Service 25 to be extended to serve the development. It is anticipated that the revised service will commence on Monday 28th September 2026, providing residents with improved services to the local bus network..."" I hope to be informing each of the approximate 400 households about this very shortly, with copies of my original ""case"" that I put to TfWM, their initial response AND the full letter recently received from TfWM, outlining their decision. Best wishes, Pete Smith. former Independent Councillor for the area. Harden Road, Harden, Goscote & Ryecroft ward. pic below Pete Smith in Goscote Lodge Crescent today 04/08/26.","The extension of the number 25 minibus service to the Goscote Lodge estate addresses the accessibility needs of elderly and disabled residents, though concerns remain regarding the limited frequency and capacity of the new provision."
2228456524362942,2228205987721329,2026-08-04T17:28:36+00:00,2026-08-04,Transport,Bus Route Extensions,Inadequate service frequency and capacity concerns,Bloxwich Community Group,0,0,0,0,0,0,0,https://www.facebook.com/groups/846204072588201/posts/2228205987721329?comment_id=2228456524362942,can i comment on the 25 bus it is only every hr & can only have 16 seated or 15 & a wheelchair so i was thinkin that if thats the only bus there may be trouble,"Questions whether the proposed bus service will be adequate, expressing concern that the 25 bus's hourly frequency and limited capacity (15-16 seats) may create problems for residents, particularly given it appears to be the only service serving this part of the estate.","UPDATE on 6/8/26. What is being proposed is that Walsall Community Transport (a Charity) with its small buses usually about 15 seats or so, cover parts of this Estate with its (not too frequent) 25 bus. There are elderly and disabled residents on this Estate, many at the far end where a walk to the main road for a bus, is a ""walk too far"", and where they do not have private transport. Residents on the Estate can rest assured that they will not see WEST MID DOUBLE DECKER BUSES UP AND DOWN GOSCOTE LODGE CRESCENT EVERY 10 MINUTES.... which apparently some misguidedly fear. * WCT see https://walsallct.org.uk/ Bus route extension from 28th September 2026 to assist residents with public transport in Goscote Lodge Crescent, , Bluebell Crescent, Buttercup Crescent, Rosehip Crescent, Juniper Grove, Hazel Drive, Honeysuckle Way, Campion Drive, Ramsons Way... GOOD NEWS FOR GOSCOTE LODGE area new Estate residents. former Councillor Pete Smith's campaign with local residents has been listened to by Transport West Midlands. There will be an extended new bus route from 28th September 2026 to assist residents living on the newly built Estate on/around Goscote Lodge Crescent. Pete Smith says: Back in April, when then a Councillor for the area, local residents asked me to campaign for a bus service to reach parts of the new Estate, where the walk to the nearest bus route (Goscote Lane or even Ross Road/Harden Road) is presently a walk too far. I pointed out to Transport for West Midlands that many new residents living in the new bungalows at the far end of the Estate are elderly and or disabled and particularly need this help. I am pleased to announce that Transport West Midlands has written to me recently and their letter included the following: ""Thank you for your email to Transport for the West Midlands (TfWM) on behalf of residents of the new housing development in the Goscote Lane area of Walsall....... I am pleased to confirm that an agreement has now been reached for Walsall Community Transport's (WCT) Service 25 to be extended to serve the development. It is anticipated that the revised service will commence on Monday 28th September 2026, providing residents with improved services to the local bus network..."" I hope to be informing each of the approximate 400 households about this very shortly, with copies of my original ""case"" that I put to TfWM, their initial response AND the full letter recently received from TfWM, outlining their decision. Best wishes, Pete Smith. former Independent Councillor for the area. Harden Road, Harden, Goscote & Ryecroft ward. pic below Pete Smith in Goscote Lodge Crescent today 04/08/26. UPDATE on 6/8/26. What is being proposed is that Walsall Community Transport (a Charity) with its small buses usually about 15 seats or so, cover parts of this Estate with its (not too frequent) 25 bus. There are elderly and disabled residents on this Estate, many at the far end where a walk to the main road for a bus, is a ""walk too far"", and where they do not have private transport. Residents on the Estate can rest assured that they will not see WEST MID DOUBLE DECKER BUSES UP AND DOWN GOSCOTE LODGE CRESCENT EVERY 10 MINUTES.... which apparently some misguidedly fear. * WCT see https://walsallct.org.uk/ Bus route extension from 28th September 2026 to assist residents with public transport in Goscote Lodge Crescent, , Bluebell Crescent, Buttercup Crescent, Rosehip Crescent, Juniper Grove, Hazel Drive, Honeysuckle Way, Campion Drive, Ramsons Way... GOOD NEWS FOR GOSCOTE LODGE area new Estate residents. former Councillor Pete Smith's campaign with local residents has been listened to by Transport West Midlands. There will be an extended new bus route from 28th September 2026 to assist residents living on the newly built Estate on/around Goscote Lodge Crescent. Pete Smith says: Back in April, when then a Councillor for the area, local residents asked me to campaign for a bus service to reach parts of the new Estate, where the walk to the nearest bus route (Goscote Lane or even Ross Road/Harden Road) is presently a walk too far. I pointed out to Transport for West Midlands that many new residents living in the new bungalows at the far end of the Estate are elderly and or disabled and particularly need this help. I am pleased to announce that Transport West Midlands has written to me recently and their letter included the following: ""Thank you for your email to Transport for the West Midlands (TfWM) on behalf of residents of the new housing development in the Goscote Lane area of Walsall....... I am pleased to confirm that an agreement has now been reached for Walsall Community Transport's (WCT) Service 25 to be extended to serve the development. It is anticipated that the revised service will commence on Monday 28th September 2026, providing residents with improved services to the local bus network..."" I hope to be informing each of the approximate 400 households about this very shortly, with copies of my original ""case"" that I put to TfWM, their initial response AND the full letter recently received from TfWM, outlining their decision. Best wishes, Pete Smith. former Independent Councillor for the area. Harden Road, Harden, Goscote & Ryecroft ward. pic below Pete Smith in Goscote Lodge Crescent today 04/08/26.","The extension of the number 25 minibus service to the Goscote Lodge estate addresses the accessibility needs of elderly and disabled residents, though concerns remain regarding the limited frequency and capacity of the new provision."
2228998157642112,2228205987721329,2026-08-05T08:30:00+00:00,2026-08-05,Transport,Bus Route Extensions,Calls for service quality standardization,Bloxwich Community Group,0,0,0,0,0,0,0,https://www.facebook.com/groups/846204072588201/posts/2228205987721329?comment_id=2228998157642112,All bus service in Walsall should be better like the number 9,Advocates for improved bus services across Walsall by citing the number 9 route as a positive example to emulate. Implies that other bus services in the area should match the quality or frequency standards of the number 9 route.,"UPDATE on 6/8/26. What is being proposed is that Walsall Community Transport (a Charity) with its small buses usually about 15 seats or so, cover parts of this Estate with its (not too frequent) 25 bus. There are elderly and disabled residents on this Estate, many at the far end where a walk to the main road for a bus, is a ""walk too far"", and where they do not have private transport. Residents on the Estate can rest assured that they will not see WEST MID DOUBLE DECKER BUSES UP AND DOWN GOSCOTE LODGE CRESCENT EVERY 10 MINUTES.... which apparently some misguidedly fear. * WCT see https://walsallct.org.uk/ Bus route extension from 28th September 2026 to assist residents with public transport in Goscote Lodge Crescent, , Bluebell Crescent, Buttercup Crescent, Rosehip Crescent, Juniper Grove, Hazel Drive, Honeysuckle Way, Campion Drive, Ramsons Way... GOOD NEWS FOR GOSCOTE LODGE area new Estate residents. former Councillor Pete Smith's campaign with local residents has been listened to by Transport West Midlands. There will be an extended new bus route from 28th September 2026 to assist residents living on the newly built Estate on/around Goscote Lodge Crescent. Pete Smith says: Back in April, when then a Councillor for the area, local residents asked me to campaign for a bus service to reach parts of the new Estate, where the walk to the nearest bus route (Goscote Lane or even Ross Road/Harden Road) is presently a walk too far. I pointed out to Transport for West Midlands that many new residents living in the new bungalows at the far end of the Estate are elderly and or disabled and particularly need this help. I am pleased to announce that Transport West Midlands has written to me recently and their letter included the following: ""Thank you for your email to Transport for the West Midlands (TfWM) on behalf of residents of the new housing development in the Goscote Lane area of Walsall....... I am pleased to confirm that an agreement has now been reached for Walsall Community Transport's (WCT) Service 25 to be extended to serve the development. It is anticipated that the revised service will commence on Monday 28th September 2026, providing residents with improved services to the local bus network..."" I hope to be informing each of the approximate 400 households about this very shortly, with copies of my original ""case"" that I put to TfWM, their initial response AND the full letter recently received from TfWM, outlining their decision. Best wishes, Pete Smith. former Independent Councillor for the area. Harden Road, Harden, Goscote & Ryecroft ward. pic below Pete Smith in Goscote Lodge Crescent today 04/08/26. UPDATE on 6/8/26. What is being proposed is that Walsall Community Transport (a Charity) with its small buses usually about 15 seats or so, cover parts of this Estate with its (not too frequent) 25 bus. There are elderly and disabled residents on this Estate, many at the far end where a walk to the main road for a bus, is a ""walk too far"", and where they do not have private transport. Residents on the Estate can rest assured that they will not see WEST MID DOUBLE DECKER BUSES UP AND DOWN GOSCOTE LODGE CRESCENT EVERY 10 MINUTES.... which apparently some misguidedly fear. * WCT see https://walsallct.org.uk/ Bus route extension from 28th September 2026 to assist residents with public transport in Goscote Lodge Crescent, , Bluebell Crescent, Buttercup Crescent, Rosehip Crescent, Juniper Grove, Hazel Drive, Honeysuckle Way, Campion Drive, Ramsons Way... GOOD NEWS FOR GOSCOTE LODGE area new Estate residents. former Councillor Pete Smith's campaign with local residents has been listened to by Transport West Midlands. There will be an extended new bus route from 28th September 2026 to assist residents living on the newly built Estate on/around Goscote Lodge Crescent. Pete Smith says: Back in April, when then a Councillor for the area, local residents asked me to campaign for a bus service to reach parts of the new Estate, where the walk to the nearest bus route (Goscote Lane or even Ross Road/Harden Road) is presently a walk too far. I pointed out to Transport for West Midlands that many new residents living in the new bungalows at the far end of the Estate are elderly and or disabled and particularly need this help. I am pleased to announce that Transport West Midlands has written to me recently and their letter included the following: ""Thank you for your email to Transport for the West Midlands (TfWM) on behalf of residents of the new housing development in the Goscote Lane area of Walsall....... I am pleased to confirm that an agreement has now been reached for Walsall Community Transport's (WCT) Service 25 to be extended to serve the development. It is anticipated that the revised service will commence on Monday 28th September 2026, providing residents with improved services to the local bus network..."" I hope to be informing each of the approximate 400 households about this very shortly, with copies of my original ""case"" that I put to TfWM, their initial response AND the full letter recently received from TfWM, outlining their decision. Best wishes, Pete Smith. former Independent Councillor for the area. Harden Road, Harden, Goscote & Ryecroft ward. pic below Pete Smith in Goscote Lodge Crescent today 04/08/26.","The extension of the number 25 minibus service to the Goscote Lodge estate addresses the accessibility needs of elderly and disabled residents, though concerns remain regarding the limited frequency and capacity of the new provision."
3438198566350109,3437986483037984,2026-08-07T21:48:47+00:00,2026-08-07,Transport,Airport Disruptions,Concern about future travel plans,Bloxwich Chit Chat,0,0,0,0,0,0,0,https://www.facebook.com/groups/2369573043212672/posts/3437986483037984?comment_id=3438198566350109,"She is going sunday afternoon, hopefully sorted by then x",Indicates that someone (likely the commenter's acquaintance) is traveling on Sunday afternoon and expresses hope that Birmingham Airport's operational issues will be resolved by then. Implies concern about the airport disruption affecting their travel plans.,If travelling. Birmingham airport have issues. No update as yet. https://www.facebook.com/share/p/1HHKU4prxC/,"Significant operational failures and baggage handling delays at Birmingham Airport, reportedly involving Swissport, are causing severe disruption and distress for travellers."
3438222413014391,3437986483037984,2026-08-07T22:27:44+00:00,2026-08-07,Transport,Airport Disruptions,Severe passenger frustration with delays,Bloxwich Chit Chat,1,0,0,0,0,1,0,https://www.facebook.com/groups/2369573043212672/posts/3437986483037984?comment_id=3438222413014391,Just got back through bham airport! Waited 3 hours for my daughters case along with a load of other tired travellers ( a lot with children) what an absolute farce!!! Somethings going on with Swissport. Not good! Not going to lie.....there was nearly a riot!,"Reports experiencing a three-hour baggage delay at Birmingham Airport upon returning through the airport, affecting multiple tired travellers including children, and attributes the problem to Swissport operations. Implies the situation was severe enough to nearly provoke a riot among frustrated passengers.",If travelling. Birmingham airport have issues. No update as yet. https://www.facebook.com/share/p/1HHKU4prxC/,"Significant operational failures and baggage handling delays at Birmingham Airport, reportedly involving Swissport, are causing severe disruption and distress for travellers."
3442445979258701,3441956832640949,2026-08-12T00:01:40+00:00,2026-08-12,Transport,Pavement Parking,Questioning legitimacy of obstruction claims,Bloxwich Chit Chat,3,2,0,1,0,0,0,https://www.facebook.com/groups/2369573043212672/posts/3441956832640949?comment_id=3442445979258701,"Off your photos, weres the path or curb, ? It looks like the road goes right to the fence so what's the driver done wrong and what curb have you had to go down","Questions the original poster's complaint by challenging whether the parked car actually obstructed a legitimate path or curb, suggesting the road appears to go directly to the fence and implying the poster may be exaggerating or misrepresenting the obstruction. Implies skepticism about what wrongdoing the driver committed and what curb the poster actually had to navigate around.",Well done to the person that parked like this blocking the path could not get my wheelchair round had to go down the pavement as there was no dropped curb nearby please think about people with pushchairs and wheelchairs next time,The discussion centres on the conflict between a wheelchair user's accessibility concerns regarding a vehicle parked on a pavement and others' attempts to justify or question the illegality of the obstruction.
3442612385908727,3441956832640949,2026-08-12T04:18:52+00:00,2026-08-12,Transport,Pavement Parking,Citing parking regulations and enforcement,Bloxwich Chit Chat,1,0,0,0,0,0,1,https://www.facebook.com/groups/2369573043212672/posts/3441956832640949?comment_id=3442612385908727,You're not allowed to park on the pavement if there are double red or yellow lines around it. They're still parked on double lines. I had a parking ticket for doing it in 1984 🙄 in Birmingham,"Asserts that parking on pavements with double red or yellow lines is illegal, citing personal experience of receiving a parking ticket for this violation in Birmingham in 1984. Implies the parked vehicle in question is breaking parking regulations.",Well done to the person that parked like this blocking the path could not get my wheelchair round had to go down the pavement as there was no dropped curb nearby please think about people with pushchairs and wheelchairs next time,The discussion centres on the conflict between a wheelchair user's accessibility concerns regarding a vehicle parked on a pavement and others' attempts to justify or question the illegality of the obstruction.
3442648762571756,3441956832640949,2026-08-12T05:14:56+00:00,2026-08-12,Transport,Pavement Parking,Preempting technical defenses of parking,Bloxwich Chit Chat,0,0,0,0,0,0,0,https://www.facebook.com/groups/2369573043212672/posts/3441956832640949?comment_id=3442648762571756,Just in case someone asks about the kerb and where the pavement is.,Anticipates that others may question or dispute the parking violation by raising technical details about the kerb and pavement location. Implies this preemptive clarification is necessary to counter potential defenses of the parked vehicle's legality.,Well done to the person that parked like this blocking the path could not get my wheelchair round had to go down the pavement as there was no dropped curb nearby please think about people with pushchairs and wheelchairs next time,The discussion centres on the conflict between a wheelchair user's accessibility concerns regarding a vehicle parked on a pavement and others' attempts to justify or question the illegality of the obstruction.
3442660642570568,3441956832640949,2026-08-12T05:32:48+00:00,2026-08-12,Transport,Pavement Parking,Emergency circumstances justify poor parking,Bloxwich Chit Chat,0,0,0,0,0,0,0,https://www.facebook.com/groups/2369573043212672/posts/3441956832640949?comment_id=3442660642570568,Had u thought before moaning ...... there is a care home there and maybe a family member took ill and the driver rushed there to see them. Last thing they think about will be how they park up,"Questions the original poster's complaint by suggesting the driver may have had a legitimate emergency (a family member at the nearby care home), implying that parking considerations would be a low priority in such circumstances. Implicitly criticizes the original poster for complaining without considering alternative explanations for the parking behavior.",Well done to the person that parked like this blocking the path could not get my wheelchair round had to go down the pavement as there was no dropped curb nearby please think about people with pushchairs and wheelchairs next time,The discussion centres on the conflict between a wheelchair user's accessibility concerns regarding a vehicle parked on a pavement and others' attempts to justify or question the illegality of the obstruction.
