comment_id,post_id,timestamp,date,category,issue,opinion,group,num_reactions,reactions_like,reactions_love,reactions_haha,reactions_wow,reactions_sad,reactions_angry,link,text,comment_summary,post_text,post_summary
2155408548369404,2155381481705444,2026-07-29T16:34:45+00:00,2026-07-29,Crime,Business Closure Safety,Staff safety priority validates closure,Beechdale Community Partnership,2,2,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155408548369404,It is unfortunate that it has gone to this but safety comes first,"Expresses regret that the situation has escalated to the point of closure while affirming that prioritizing staff safety is the correct decision. Implicitly validates the closure as a necessary response to safety concerns, despite the unfortunate circumstances.",Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155421521701440,2155381481705444,2026-07-29T16:53:26+00:00,2026-07-29,Crime,Business Closure Safety,,Beechdale Community Partnership,2,0,0,0,2,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155421521701440,Loopy Lou Heptinstall Courtney Louise,"Tags or names two individuals, Loopy Lou Heptinstall and Courtney Louise, in apparent reference to the shop closure. The intent is unclear—it may be identifying people involved in the incident, making a joke, or simply tagging acquaintances, but without additional context the specific meaning cannot be determined.",Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155423131701279,2155381481705444,2026-07-29T16:55:55+00:00,2026-07-29,Crime,Business Closure Safety,Practical concerns about service disruption,Beechdale Community Partnership,1,1,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155423131701279,It’s such a shame but does anybody know where the parcels will go if they are already at the post office there,Questions the practical logistics of what will happen to parcels that were already at the post office when it closed suddenly. Expresses sympathy for the situation while raising concern about how customers will retrieve their packages.,Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155435411700051,2155381481705444,2026-07-29T17:13:55+00:00,2026-07-29,Crime,Business Closure Safety,Youth antisocial behavior blamed,Beechdale Community Partnership,5,5,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155435411700051,"It was only time, ferral kids","Suggests that the shop closure was inevitable, attributing it to antisocial behaviour by young people in the area. Implies this outcome was predictable given the problem of 'feral kids' causing disruption.",Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155436801699912,2155381481705444,2026-07-29T17:15:28+00:00,2026-07-29,Crime,Business Closure Safety,Area deterioration and decline,Beechdale Community Partnership,6,6,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155436801699912,The bronx is a better place than here just lately.Bastard disgusting 🤬.,"Expresses frustration with local conditions, suggesting the area has deteriorated recently and is now worse than the Bronx, while using strong language to convey disgust—likely directed at the antisocial behavior that prompted the shop closure rather than the closure itself.",Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155439825032943,2155381481705444,2026-07-29T17:19:45+00:00,2026-07-29,Crime,Business Closure Safety,Sympathy for affected staff,Beechdale Community Partnership,3,3,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155439825032943,So sorry to hear this wishing all the staff well,Expresses sympathy for the store closure and concern for the affected staff members. Offers well-wishes to those who will be impacted by the immediate closure.,Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155474431696149,2155381481705444,2026-07-29T18:12:14+00:00,2026-07-29,Crime,Business Closure Safety,,Beechdale Community Partnership,0,0,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155474431696149,Emma Louise Coverson,"The comment consists only of a name (Emma Louise Coverson) with no additional text or substantive content. Without any actual commentary, the commenter's position, stance, or meaning cannot be determined.",Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155480865028839,2155381481705444,2026-07-29T18:22:29+00:00,2026-07-29,Crime,Business Closure Safety,Closure was inevitable outcome,Beechdale Community Partnership,1,1,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155480865028839,"Only a matter of time,staff need to be safe and they ain't.such a shame.","Expresses sympathy for staff safety concerns, suggesting the closure was inevitable given ongoing antisocial behaviour issues at the location. Implies the situation had become untenable and closure was the only responsible course of action.",Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155495038360755,2155381481705444,2026-07-29T18:44:06+00:00,2026-07-29,Crime,Business Closure Safety,,Beechdale Community Partnership,1,1,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155495038360755,Message you x,"Sends a brief, informal greeting or acknowledgment ('Message you x'). The comment is too minimal to determine whether it expresses sympathy for the closure, concern about the situation, or simply represents an incomplete or accidental message.",Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
2155547941688798,2155381481705444,2026-07-29T20:13:50+00:00,2026-07-29,Crime,Business Closure Safety,Sympathy for affected staff,Beechdale Community Partnership,1,1,0,0,0,0,0,https://www.facebook.com/groups/1457262554850677/posts/2155381481705444?comment_id=2155547941688798,Sad to hear wishing you all the very best and thank you for your time and laughs 👌🙏❤️,Expresses sympathy for the closure and appreciation for the staff's service and positive interactions with customers over the years. Offers well-wishes to those affected by the immediate shutdown.,Today morrisons daily/post office on Stephenson Square have decided in the best interest of the safe and well-being of the staff to CLOSE with IMMEDIATE effect. We would like to say thank you to our loyal customers and a final farewell to all that have supported the shop these past few years🫶.,The immediate closure of the Stephenson Square Morrisons Daily and Post Office due to safety concerns regarding antisocial behaviour has prompted local residents to express both sympathy for the staff and practical anxiety over uncollected parcels.
